Card_Name,Set,Card_type1,Card_type2,Modal,Mana_Cost,CMC,Phyrexian_Mana,Color,Rarity,Price
Rune of Protection: Lands,USG,Enchantment,,no,1W,2.0,no,W,R,0.35
Rune of Protection: Red,USG,Enchantment,,no,1W,2.0,no,W,C,0.18
Rune of Protection: White,USG,Enchantment,,no,1W,2.0,no,W,C,0.19
Rune of Speed,KHM,Enchantment,,no,1R,2.0,no,R,U,0.13
Rune of Sustenance,KHM,Enchantment,,no,1W,2.0,no,W,U,0.37
Rune-Scarred Demon,IMA,Creature,,no,5BB,7.0,no,B,R,6.47
Rune Snag,UMA,Instant,,no,1U,2.0,no,U,C,0.04
Runes of the Deus,SHM,Enchantment,,no,4RG,6.0,no,RG,C,0.21
Runesword,CHR,Artifact,,no,6,6.0,no,colorless,C,0.07
"Rune-Tail, Kitsune Ascendant//Rune-Tail's Essence",SOK,LegendaryCreature,LegendaryEnchantment,yes,2W,3.0,no,W,R,3.07
Runewing,RTR,Creature,,no,3U,4.0,no,U,C,0.03
Runic Armasaur,M19,Creature,,no,1GG,3.0,no,G,R,2.39
Runic Repetition,C19,Sorcery,,no,2U,3.0,no,U,U,0.03
Runner's Bane,DGM,Enchantment,,no,1U,2.0,no,U,C,0.03
"Runo Stromkirk//Krothuss, Lord of the Deep",VOW,LegendaryCreature,LegendaryCreature,yes,1UB,3.0,no,UB,R,0.28
Run Out of Town,SNC,Instant,,no,3U,4.0,no,U,C,0.02
Run Wild,ONS,Instant,,no,G,1.0,no,G,U,0.21
Rupture,NEM,Sorcery,,no,2R,3.0,no,R,U,0.25
Rupture Spire,CMR,Land,,no,,0.0,no,colorless,C,0.02
Rural Recruit,VOW,Creature,,no,3G,4.0,no,G,C,0.01
"Ruric Thar, the Unbowed",A25,LegendaryCreature,,no,4RG,6.0,no,RG,R,0.5
Rushblade Commander,BBD,Creature,,no,BR,2.0,no,BR,U,0.23
Rushed Rebirth,STX,Instant,,no,BG,2.0,no,BG,R,0.3
Rushing River,PLS,Instant,,no,2U,3.0,no,U,C,0.21
Rushing-Tide Zubera,SOK,Creature,,no,2UU,4.0,no,U,U,0.2
Rush of Adrenaline,SOI,Instant,,no,R,1.0,no,R,C,0.07
Rush of Battle,KTK,Sorcery,,no,3W,4.0,no,W,C,0.04
Rush of Blood,AVR,Instant,,no,2R,3.0,no,R,U,0.13
Rush of Ice,BFZ,Sorcery,,no,U,1.0,no,U,C,0.04
Rush of Knowledge,2XM,Sorcery,,no,4U,5.0,no,U,U,0.2
Rush of Vitality,KLD,Instant,,no,1B,2.0,no,B,C,0.11
Rushwood Dryad,10E,Creature,,no,1G,2.0,no,G,C,0.05
Rushwood Elemental,MMQ,Creature,,no,GGGGG,5.0,no,G,R,0.7
Rushwood Grove,MMQ,Land,,no,,0.0,no,colorless,U,0.32
Rushwood Herbalist,MMQ,Creature,,no,2G,3.0,no,G,C,0.1
Rushwood Legate,MMQ,Creature,,no,2G,3.0,no,G,U,0.14
Russet Wolves,DKA,Creature,,no,3R,4.0,no,R,C,0.01
Rust,LEG,Instant,,no,G,1.0,no,G,C,0.53
Rusted Relic,MM2,Artifact,,no,4,4.0,no,colorless,C,0.06
Rusted Sentinel,M12,ArtifactCreature,,no,4,4.0,no,colorless,U,0.02
Rusted Slasher,MBS,ArtifactCreature,,no,4,4.0,no,colorless,C,0.04
Rust Elemental,MRD,ArtifactCreature,,no,4,4.0,no,colorless,U,0.25
Rustic Clachan,DDF,Land,,no,,0.0,no,colorless,R,0.19
Rusting Golem,NEM,ArtifactCreature,,no,4,4.0,no,colorless,U,0.11
Rust Monster,AFR,Creature,,no,2R,3.0,no,R,U,0.01
Rustmouth Ogre,MRD,Creature,,no,4RR,6.0,no,R,U,0.15
Rustrazor Butcher,SHM,Creature,,no,1R,2.0,no,R,C,0.11
Rust Scarab,GTC,Creature,,no,4G,5.0,no,G,U,0.12
Rustspore Ram,MRD,ArtifactCreature,,no,4,4.0,no,colorless,U,0.1
Rust Tick,SOM,ArtifactCreature,,no,3,3.0,no,colorless,U,0.09
Rustvale Bridge,MH2,ArtifactLand,,no,,0.0,no,colorless,C,0.2
Rustwing Falcon,M19,Creature,,no,W,1.0,no,W,C,0.05
Ruthless Cullblade,WWK,Creature,,no,1B,2.0,no,B,C,0.12
Ruthless Deathfang,MIC,Creature,,no,4UB,6.0,no,UB,U,0.07
Ruthless Disposal,EMN,Sorcery,,no,4B,5.0,no,B,U,0.05
Ruthless Instincts,FRF,Instant,,no,2G,3.0,no,G,U,0.1
Ruthless Invasion,NPH,Sorcery,,no,3R,4.0,yes,R,C,0.07
Ruthless Knave,XLN,Creature,,no,2B,3.0,no,B,U,0.31
Ruthless Ripper,A25,Creature,,no,B,1.0,no,B,C,0.09
Ruthless Sniper,AKH,Creature,,no,B,1.0,no,B,U,0.16
Ruthless Technomancer,NEC,Creature,,no,3B,4.0,no,B,R,2.58
Ruthless Winnower,KHC,Creature,,no,3BB,5.0,no,B,R,0.16
"Ruxa, Patient Professor",C21,LegendaryCreature,,no,2GG,4.0,no,G,R,0.18
Rysorian Badger,HML,Creature,,no,2G,3.0,no,G,R,2.51
"Ryusei, the Falling Star",IMA,LegendaryCreature,,no,5R,6.0,no,R,R,1.52
Saber Ants,MMQ,Creature,,no,3G,4.0,no,G,U,0.16
Saberclaw Golem,SOM,ArtifactCreature,,no,5,5.0,no,colorless,C,0.03
Sabertooth Alley Cat,RAV,Creature,,no,1RR,3.0,no,R,C,0.09
Sabertooth Cobra,MIR,Creature,,no,2G,3.0,no,G,C,0.23
Sabertooth Mauler,M21,Creature,,no,3G,4.0,no,G,C,0.02
Sabertooth Nishoba,INV,Creature,,no,4GW,6.0,no,WG,R,0.3
Sabertooth Outrider,DTK,Creature,,no,3R,4.0,no,R,C,0.02
Sabertooth Wyvern,TPR,Creature,,no,4R,5.0,no,R,U,0.13
Sabretooth Tiger,8ED,Creature,,no,2R,3.0,no,R,C,0.03
Sacellum Archers,CON,Creature,,no,2G,3.0,no,G,U,0.08
Sacellum Godspeaker,ALA,Creature,,no,2G,3.0,no,G,R,0.24
"Sachi, Daughter of Seshiro",CHK,LegendaryCreature,,no,2GG,4.0,no,G,U,0.26
Sacred Armory,M15,Artifact,,no,2,2.0,no,colorless,U,0.16
Sacred Boon,ME2,Instant,,no,1W,2.0,no,W,U,0.13
Sacred Cat,AKH,Creature,,no,W,1.0,no,W,C,0.22
Sacred Excavation,AKH,Sorcery,,no,3U,4.0,no,U,U,0.08
Sacred Fire,MID,Instant,,no,RW,2.0,no,WR,U,0.07
Sacred Foundry,GRN,Land,,no,,0.0,no,colorless,R,20.05
Sacred Ground,9ED,Enchantment,,no,1W,2.0,no,W,R,0.36
Sacred Guide,TMP,Creature,,no,W,1.0,no,W,R,0.58
Sacred Knight,POR,Creature,,no,3W,4.0,no,W,C,0.15
Sacred Mesa,C14,Enchantment,,no,2W,3.0,no,W,R,0.25
Sacred Nectar,9ED,Sorcery,,no,1W,2.0,no,W,C,0.07
Sacred Prey,MMQ,Creature,,no,G,1.0,no,G,C,0.11
Sacred Rites,ODY,Instant,,no,W,1.0,no,W,C,0.08
Sacred White Deer,GS1,Creature,,no,1G,2.0,no,G,U,0.08
Sacred Wolf,M12,Creature,,no,2G,3.0,no,G,C,0.11
Sacrifice,SUM,Instant,,no,B,1.0,no,B,U,1.68
Saddleback Lagac,BBD,Creature,,no,3G,4.0,no,G,C,0.01
Saddled Rimestag,MH1,SnowCreature,,no,1G,2.0,no,G,U,0.03
Sadistic Augermage,DDM,Creature,,no,2B,3.0,no,B,C,0.04
Sadistic Glee,TMP,Enchantment,,no,B,1.0,no,B,C,0.23
Sadistic Hypnotist,DDJ,Creature,,no,3BB,5.0,no,B,U,1.12
Sadistic Obsession,MH1,Enchantment,,no,3B,4.0,no,B,U,0.03
Sadistic Sacrament,ZEN,Sorcery,,no,BBB,3.0,no,B,R,2.4
Sadistic Skymarcher,RIX,Creature,,no,2B,3.0,no,B,U,0.08
Safeguard,TMP,Enchantment,,no,3WW,5.0,no,W,R,0.23
Safe Haven,TSB,Land,,no,,0.0,no,colorless,S,0.36
Safehold Duo,SHM,Creature,,no,3GW,5.0,no,WG,C,0.11
Safehold Elite,UMA,Creature,,no,1GW,3.0,no,WG,C,0.12
Safehold Sentry,SHM,Creature,,no,1W,2.0,no,W,C,0.06
Safe Passage,M13,Instant,,no,2W,3.0,no,W,C,0.05
Safewright Quest,SHM,Sorcery,,no,GW,2.0,no,WG,C,0.3
Saffi Eriksdotter,TSR,LegendaryCreature,,no,GW,2.0,no,WG,R,0.69
Sage Aven,9ED,Creature,,no,3U,4.0,no,U,C,0.07
Sage-Eye Avengers,DDS,Creature,,no,4UU,6.0,no,U,R,0.09
Sage-Eye Harrier,KTK,Creature,,no,4W,5.0,no,W,C,0.02
Sage of Ancient Lore//Werewolf of Ancient Hunger,SOI,Creature,Creature,yes,4G,5.0,no,G,R,0.66
Sage of Epityr,TSP,Creature,,no,U,1.0,no,U,C,0.24
Sage of Fables,MOR,Creature,,no,2U,3.0,no,U,U,1.91
Sage of Hours,JOU,Creature,,no,1U,2.0,no,U,M,4.54
Sage of Lat-Nam,DOM,Creature,,no,1U,2.0,no,U,U,0.09
Sage of Mysteries,THB,Creature,,no,U,1.0,no,U,U,0.04
Sage of Shaila's Claim,KLD,Creature,,no,1G,2.0,no,G,C,0.03
Sage of the Beyond,KHC,Creature,,no,5UU,7.0,no,U,R,0.14
Sage of the Falls,ELD,Creature,,no,4U,5.0,no,U,U,0.05
Sage of the Inward Eye,KTK,Creature,,no,2URW,5.0,no,WUR,R,0.13
Sage Owl,M10,Creature,,no,1U,2.0,no,U,C,0.14
Sage's Dousing,MOR,TribalInstant,,no,2U,3.0,no,U,U,0.23
Sage's Knowledge,PTK,Sorcery,,no,2U,3.0,no,U,C,8.03
Sages of the Anima,ARB,Creature,,no,3GU,5.0,no,UG,R,0.27
Sage's Reverie,C18,Enchantment,,no,3W,4.0,no,W,U,0.44
Sage's Row Denizen,M20,Creature,,no,2U,3.0,no,U,C,0.05
Sage's Row Savant,JMP,Creature,,no,1U,2.0,no,U,C,0.01
Sagittars' Volley,RNA,Instant,,no,2G,3.0,no,G,C,0.01
Sagu Archer,KTK,Creature,,no,4G,5.0,no,G,C,0.02
Sagu Mauler,C19,Creature,,no,4GU,6.0,no,UG,R,0.08
Saheeli Rai,KLD,LegendaryPlaneswalker,,no,1UR,3.0,no,UR,M,5.66
Saheeli's Artistry,C18,Sorcery,,no,4UU,6.0,no,U,R,0.22
Saheeli's Directive,C18,Sorcery,,no,XRRR,3.0,no,R,R,1.43
Saheeli's Silverwing,WAR,ArtifactCreature,,no,4,4.0,no,colorless,C,0.02
"Saheeli, Sublime Artificer",WAR,LegendaryPlaneswalker,,no,1URUR,5.0,no,UR,U,0.27
"Saheeli, the Gifted",C18,LegendaryPlaneswalker,,no,2UR,4.0,no,UR,M,0.69
Saiba Trespassers,NEO,ArtifactCreature,,no,4U,5.0,no,U,C,0.01
Said//Done,MH2,Sorcery,Instant,yes,2U3U,7.0,no,U,U,0.03
Sailmonger,MMQ,Creature,,no,3U,4.0,no,U,U,0.18
Sailor of Means,CMR,Creature,,no,2U,3.0,no,U,C,0.01
"Sai, Master Thopterist",NEC,LegendaryCreature,,no,2U,3.0,no,U,R,1.46
Sai of the Shinobi,A25,Artifact,,no,1,1.0,no,colorless,U,0.24
Sakashima of a Thousand Faces,CMR,LegendaryCreature,,no,3U,4.0,no,U,M,19.15
Sakashima's Protege,CMR,Creature,,no,4UU,6.0,no,U,R,0.21
Sakashima's Student,PCA,Creature,,no,2UU,4.0,no,U,R,19.67
Sakashima's Will,CMR,Sorcery,,no,3U,4.0,no,U,R,0.15
Sakashima the Impostor,PHE,LegendaryCreature,,no,2UU,4.0,no,U,R,9.11
"Sakiko, Mother of Summer",BOK,LegendaryCreature,,no,4GG,6.0,no,G,R,6.57
Sakura-Tribe Elder,NCC,Creature,,no,1G,2.0,no,G,C,0.62
Sakura-Tribe Scout,SOK,Creature,,no,G,1.0,no,G,C,1.85
Sakura-Tribe Springcaller,BOK,Creature,,no,3G,4.0,no,G,C,0.11
Salivating Gremlins,2XM,Creature,,no,2R,3.0,no,R,C,0.01
Saltblast,TSR,Sorcery,,no,3WW,5.0,no,W,U,0.01
Saltcrusted Steppe,TSR,Land,,no,,0.0,no,colorless,U,0.14
Saltfield Recluse,TSR,Creature,,no,2W,3.0,no,W,U,0.01
Salt Flats,TPR,Land,,no,,0.0,no,colorless,U,1.68
Salt Marsh,8ED,Land,,no,,0.0,no,colorless,U,0.37
Salt Road Ambushers,DTK,Creature,,no,3G,4.0,no,G,U,0.22
Salt Road Patrol,KTK,Creature,,no,3W,4.0,no,W,C,0.04
Salt Road Quartermasters,DTK,Creature,,no,2G,3.0,no,G,U,0.04
Saltskitter,FUT,Creature,,no,3W,4.0,no,W,C,0.25
Saltwater Stalwart,BBD,Creature,,no,3U,4.0,no,U,C,0.03
Salvage,P02,Sorcery,,no,G,1.0,no,G,C,2.86
Salvage Drone,BFZ,Creature,,no,U,1.0,no,U,C,0.04
Salvager of Ruin,M20,ArtifactCreature,,no,3,3.0,no,colorless,U,0.08
Salvager of Secrets,GN2,Creature,,no,3UU,5.0,no,U,C,0.11
Salvage Scout,SOM,Creature,,no,W,1.0,no,W,C,0.15
Salvage Scuttler,AER,Creature,,no,4U,5.0,no,U,U,0.05
Salvage Slasher,CON,ArtifactCreature,,no,1B,2.0,no,B,C,0.08
Salvage Titan,2XM,ArtifactCreature,,no,4BB,6.0,no,B,R,0.23
Salvaging Station,5DN,Artifact,,no,6,6.0,no,colorless,R,1.84
Samite Alchemist,HML,Creature,,no,3W,4.0,no,W,C,0.12
Samite Archer,INV,Creature,,no,1WU,3.0,no,WU,U,0.2
Samite Blessing,STH,Enchantment,,no,W,1.0,no,W,C,0.08
Samite Censer-Bearer,FUT,Creature,,no,W,1.0,no,W,C,0.07
Samite Elder,PLS,Creature,,no,2W,3.0,no,W,R,0.43
Samite Healer,10E,Creature,,no,1W,2.0,no,W,C,0.05
Samite Ministration,INV,Instant,,no,1W,2.0,no,W,U,0.18
Samite Pilgrim,PLS,Creature,,no,1W,2.0,no,W,C,0.09
Samite Sanctuary,PCY,Enchantment,,no,2W,3.0,no,W,R,0.25
Samurai Enforcers,CHK,Creature,,no,4WW,6.0,no,W,U,0.2
Samurai of the Pale Curtain,CHK,Creature,,no,WW,2.0,no,W,U,2.86
Samut's Sprint,WAR,Instant,,no,R,1.0,no,R,C,0.08
"Samut, the Tested",HOU,LegendaryPlaneswalker,,no,2RG,4.0,no,RG,M,0.95
"Samut, Tyrant Smasher",WAR,LegendaryPlaneswalker,,no,2RGRG,6.0,no,RG,U,0.21
"Samut, Voice of Dissent",AKH,LegendaryCreature,,no,3RG,5.0,no,RG,M,4.11
Sanctified Charge,M15,Instant,,no,4W,5.0,no,W,C,0.02
Sanctifier en-Vec,MH2,Creature,,no,WW,2.0,no,W,R,0.82
Sanctifier of Souls,EMN,Creature,,no,3W,4.0,no,W,R,0.09
Sanctify,VOW,Sorcery,,no,1W,2.0,no,W,C,0.03
Sanctimony,8ED,Enchantment,,no,1W,2.0,no,W,U,0.12
Sanctuary Blade,C20,Artifact,,no,2,2.0,no,colorless,R,0.18
Sanctuary Cat,OAN,Creature,,no,W,1.0,no,W,C,0.11
Sanctuary Lockdown,IKO,Enchantment,,no,2W,3.0,no,W,U,0.03
Sanctuary Raptor,MH2,ArtifactCreature,,no,3,3.0,no,colorless,U,0.01
Sanctuary Smasher,IKO,Creature,,no,4RR,6.0,no,R,U,0.04
Sanctuary Warden,SNC,Creature,,no,4WW,6.0,no,W,M,1.04
Sanctum Custodian,USG,Creature,,no,2W,3.0,no,W,C,0.06
Sanctum Gargoyle,C21,ArtifactCreature,,no,3W,4.0,no,W,C,0.01
Sanctum Guardian,9ED,Creature,,no,1WW,3.0,no,W,U,0.07
Sanctum of All,M21,LegendaryEnchantment,,no,WUBRG,5.0,no,WUBRG,R,1.33
Sanctum of Calm Waters,M21,LegendaryEnchantment,,no,3U,4.0,no,U,U,0.45
Sanctum of Eternity,C19,Land,,no,,0.0,no,colorless,R,3.02
Sanctum of Fruitful Harvest,M21,LegendaryEnchantment,,no,2G,3.0,no,G,U,0.41
Sanctum of Shattered Heights,M21,LegendaryEnchantment,,no,2R,3.0,no,R,U,0.46
Sanctum of Stone Fangs,M21,LegendaryEnchantment,,no,1B,2.0,no,B,U,0.49
Sanctum of Tranquil Light,M21,LegendaryEnchantment,,no,W,1.0,no,W,U,0.48
Sanctum of Ugin,BFZ,Land,,no,,0.0,no,colorless,R,0.88
Sanctum Plowbeast,ARB,ArtifactCreature,,no,4WU,6.0,no,WU,C,0.1
Sanctum Prelate,CN2,Creature,,no,1WW,3.0,no,W,M,2.48
Sanctum Seeker,VOC,Creature,,no,2BB,4.0,no,B,R,0.59
Sanctum Spirit,2XM,Creature,,no,3W,4.0,no,W,C,0.02
Sanctum Weaver,MH2,EnchantmentCreature,,no,1G,2.0,no,G,R,2.57
Sandals of Abdallah,ARN,Artifact,,no,4,4.0,no,colorless,U,125.62
Sandbar Crocodile,MIR,Creature,,no,4U,5.0,no,U,C,0.09
Sandbar Merfolk,USG,Creature,,no,U,1.0,no,U,C,0.15
Sandbar Serpent,USG,Creature,,no,4U,5.0,no,U,U,0.15
Sandblast,HOU,Instant,,no,2W,3.0,no,W,C,0.02
Sandcrafter Mage,DTK,Creature,,no,2W,3.0,no,W,C,0.02
Sand Golem,MIR,ArtifactCreature,,no,5,5.0,no,colorless,U,0.14
Sand Silos,5ED,Land,,no,,0.0,no,colorless,R,0.76
Sandskin,ONS,Enchantment,,no,2W,3.0,no,W,C,0.07
Sands of Delirium,M13,Artifact,,no,3,3.0,no,colorless,R,0.66
Sands of Time,VIS,Artifact,,no,4,4.0,no,colorless,R,4.99
Sandsower,MMA,Creature,,no,3W,4.0,no,W,U,0.04
Sand Squid,MMQ,Creature,,no,3U,4.0,no,U,R,0.29
Sandsteppe Citadel,C20,Land,,no,,0.0,no,colorless,U,0.54
Sandsteppe Mastodon,FRF,Creature,,no,5GG,7.0,no,G,R,0.11
Sandsteppe Outcast,FRF,Creature,,no,2W,3.0,no,W,C,0.08
Sandsteppe Scavenger,DTK,Creature,,no,4G,5.0,no,G,C,0.02
Sandstone Bridge,BFZ,Land,,no,,0.0,no,colorless,C,0.06
Sandstone Deadfall,ODY,Artifact,,no,3,3.0,no,colorless,U,0.09
Sandstone Needle,MMQ,Land,,no,,0.0,no,colorless,C,0.53
Sandstone Oracle,CMR,ArtifactCreature,,no,7,7.0,no,colorless,U,0.09
Sandstone Warrior,TPR,Creature,,no,2RR,4.0,no,R,C,0.06
Sandstorm,ME4,Instant,,no,G,1.0,no,G,C,0.05
Sandstorm Charger,DTK,Creature,,no,4W,5.0,no,W,C,0.01
Sandstorm Eidolon,DIS,Creature,,no,3R,4.0,no,R,C,0.1
Sand Strangler,HOU,Creature,,no,3R,4.0,no,R,U,0.02
Sandwurm Convergence,NCC,Enchantment,,no,6GG,8.0,no,G,R,0.28
Sangrite Backlash,ARB,Enchantment,,no,BGR,3.0,no,BRG,C,0.15
Sangrite Surge,ALA,Sorcery,,no,4RG,6.0,no,RG,U,0.04
Sangromancer,C21,Creature,,no,2BB,4.0,no,B,R,0.44
Sangrophage,TSR,Creature,,no,BB,2.0,no,B,C,0.01
Sanguimancy,BNG,Sorcery,,no,4B,5.0,no,B,U,0.08
Sanguinary Mage,SOI,Creature,,no,1R,2.0,no,R,C,0.04
Sanguine Bond,C21,Enchantment,,no,3BB,5.0,no,B,R,1.87
Sanguine Glorifier,RIX,Creature,,no,3W,4.0,no,W,C,0.02
Sanguine Guard,DDE,Creature,,no,1BB,3.0,no,B,U,0.19
Sanguine Indulgence,M21,Sorcery,,no,3B,4.0,no,B,C,0.01
Sanguine Praetor,GPT,Creature,,no,6BB,8.0,no,B,R,0.25
Sanguine Sacrament,XLN,Instant,,no,XWW,2.0,no,W,R,0.14
Sanguine Spy,SNC,Creature,,no,2B,3.0,no,B,R,0.15
Sanguine Statuette,VOW,Artifact,,no,1R,2.0,no,R,U,0.07
Sanitarium Skeleton,CMR,Creature,,no,B,1.0,no,B,C,0.01
Sanity Gnawers,ARB,Creature,,no,1BR,3.0,no,BR,U,0.09
Sanity Grinding,EVE,Sorcery,,no,UUU,3.0,no,U,R,5.79
Sapling of Colfenor,C21,LegendaryCreature,,no,3BGBG,7.0,no,BG,R,0.17
Sapphire Charm,MIR,Instant,,no,U,1.0,no,U,C,0.13
Sapphire Drake,GTC,Creature,,no,5U,6.0,no,U,U,0.11
Sapphire Leech,INV,Creature,,no,1U,2.0,no,U,R,0.21
Sapphire Medallion,C14,Artifact,,no,2,2.0,no,colorless,R,26.69
Saprazzan Bailiff,MMQ,Creature,,no,3UU,5.0,no,U,R,0.25
Saprazzan Breaker,MMQ,Creature,,no,4U,5.0,no,U,U,0.09
Saprazzan Cove,MMQ,Land,,no,,0.0,no,colorless,U,0.47
Saprazzan Heir,MMQ,Creature,,no,1U,2.0,no,U,R,1.85
Saprazzan Legate,MMQ,Creature,,no,3U,4.0,no,U,U,0.12
Saprazzan Outrigger,MMQ,Creature,,no,3U,4.0,no,U,C,0.09
Saprazzan Raider,MMQ,Creature,,no,2U,3.0,no,U,C,0.08
Saprazzan Skerry,MMQ,Land,,no,,0.0,no,colorless,C,0.31
Saproling Burst,VMA,Enchantment,,no,4G,5.0,no,G,R,0.75
Saproling Cluster,NEM,Enchantment,,no,1G,2.0,no,G,R,0.25
Saproling Infestation,INV,Enchantment,,no,1G,2.0,no,G,R,0.25
Saproling Migration,DOM,Sorcery,,no,1G,2.0,no,G,C,0.1
Saproling Symbiosis,INV,Sorcery,,no,3G,4.0,no,G,R,15.09
Sapseep Forest,C21,Land,,no,,0.0,no,colorless,U,0.09
Sarcatog,ODY,Creature,,no,1BR,3.0,no,BR,U,0.16
Sarcomancy,TPR,Enchantment,,no,B,1.0,no,B,U,5.88
Sarcomite Myr,TSR,ArtifactCreature,,no,2U,3.0,no,U,C,0.01
"Sarkhan, Dragonsoul",M19,LegendaryPlaneswalker,,no,4RR,6.0,no,R,M,21.07
"Sarkhan, Fireblood",M19,LegendaryPlaneswalker,,no,1RR,3.0,no,R,M,9.61
Sarkhan's Catharsis,WAR,Instant,,no,4R,5.0,no,R,C,0.01
Sarkhan's Dragonfire,M19,Sorcery,,no,3RR,5.0,no,R,R,0.26
Sarkhan's Rage,JMP,Instant,,no,4R,5.0,no,R,C,0.03
Sarkhan's Triumph,DTK,Instant,,no,2R,3.0,no,R,U,1.14
Sarkhan's Unsealing,JMP,Enchantment,,no,3R,4.0,no,R,R,0.32
Sarkhan's Whelp,M19,Creature,,no,2R,3.0,no,R,U,1.11
"Sarkhan, the Dragonspeaker",KTK,LegendaryPlaneswalker,,no,3RR,5.0,no,R,M,0.83
Sarkhan the Mad,ROE,LegendaryPlaneswalker,,no,3BR,5.0,no,BR,M,1.08
Sarkhan the Masterless,WAR,LegendaryPlaneswalker,,no,3RR,5.0,no,R,R,0.26
Sarkhan Unbroken,DTK,LegendaryPlaneswalker,,no,2GUR,5.0,no,URG,M,12.8
Sarkhan Vol,MMA,LegendaryPlaneswalker,,no,2RG,4.0,no,RG,M,6.68
"Sarpadian Empires, Vol. VII",TSP,Artifact,,no,3,3.0,no,colorless,R,0.25
"Sarulf, Realm Eater",KHM,LegendaryCreature,,no,1BG,3.0,no,BG,R,0.18
Sarulf's Packmate,KHM,Creature,,no,3G,4.0,no,G,C,0.08
Saruli Caretaker,RNA,Creature,,no,G,1.0,no,G,C,0.14
Saruli Gatekeepers,DGM,Creature,,no,3G,4.0,no,G,C,0.05
"Saryth, the Viper's Fang",MID,LegendaryCreature,,no,2GG,4.0,no,G,R,1.5
"Sasaya, Orochi Ascendant//Sasaya's Essence",SOK,LegendaryCreature,LegendaryEnchantment,yes,1GG,3.0,no,G,R,3.67
Saskia the Unyielding,C16,LegendaryCreature,,no,BRGW,4.0,no,WBRG,M,1.58
Satoru Umezawa,NEO,LegendaryCreature,,no,1UB,3.0,no,UB,R,0.29
"Satsuki, the Living Lore",NEO,LegendaryCreature,,no,GW,2.0,no,WG,R,0.12
Satyr Enchanter,M19,Creature,,no,1GW,3.0,no,WG,U,0.96
Satyr Firedancer,BNG,EnchantmentCreature,,no,1R,2.0,no,R,R,0.39
Satyr Grovedancer,JOU,Creature,,no,1G,2.0,no,G,C,0.07
Satyr Hedonist,THS,Creature,,no,1G,2.0,no,G,C,0.05
Satyr Hoplite,JOU,Creature,,no,R,1.0,no,R,C,0.09
Satyr Nyx-Smith,BNG,Creature,,no,2R,3.0,no,R,U,0.09
Satyr Piper,THS,Creature,,no,2G,3.0,no,G,U,0.07
Satyr Rambler,THS,Creature,,no,1R,2.0,no,R,C,0.03
Satyr's Cunning,THB,Sorcery,,no,R,1.0,no,R,C,0.02
Satyr Wayfinder,ZNC,Creature,,no,1G,2.0,no,G,C,0.1
Sauroform Hybrid,RNA,Creature,,no,1G,2.0,no,G,C,0.04
Savaen Elves,DRK,Creature,,no,G,1.0,no,G,C,0.41
Savage Alliance,EMN,Instant,,no,2R,3.0,no,R,U,0.09
Savage Beating,DST,Instant,,no,3RR,5.0,no,R,R,25.38
Savageborn Hydra,2XM,Creature,,no,XRG,2.0,no,RG,R,0.34
Savage Conception,EVE,Sorcery,,no,3GG,5.0,no,G,U,0.11
Savage Firecat,ODY,Creature,,no,3RR,5.0,no,R,R,0.25
Savage Gorger,M20,Creature,,no,1BB,3.0,no,B,C,1.08
Savage Gorilla,APC,Creature,,no,4G,5.0,no,G,C,0.07
Savage Hunger,ALA,Enchantment,,no,2G,3.0,no,G,C,0.07
Savage Knuckleblade,KTK,Creature,,no,GUR,3.0,no,URG,R,0.11
Savage Lands,NCC,Land,,no,,0.0,no,colorless,U,0.74
Savage Offensive,INV,Sorcery,,no,1R,2.0,no,R,C,0.13
Savage Punch,KTK,Sorcery,,no,1G,2.0,no,G,C,0.1
Savage Silhouette,ZEN,Enchantment,,no,2G,3.0,no,G,C,0.05
Savage Smash,RNA,Sorcery,,no,1RG,3.0,no,RG,C,0.02
Savage Stomp,JMP,Sorcery,,no,2G,3.0,no,G,U,0.12
Savage Summoning,M14,Instant,,no,G,1.0,no,G,R,0.65
Savage Surge,THS,Instant,,no,1G,2.0,no,G,C,0.03
Savage Swipe,MH1,Sorcery,,no,G,1.0,no,G,C,0.09
Savage Thallid,TSP,Creature,,no,3GG,5.0,no,G,C,0.25
Savage Twister,C18,Sorcery,,no,XRG,2.0,no,RG,U,0.13
Savage Ventmaw,AFC,Creature,,no,4RG,6.0,no,RG,U,0.24
Savai Crystal,IKO,Artifact,,no,3,3.0,no,colorless,U,0.16
Savai Sabertooth,IKO,Creature,,no,1W,2.0,no,W,C,0.01
Savai Thundermane,IKO,Creature,,no,RW,2.0,no,WR,U,0.01
Savai Triome,IKO,Land,,no,,0.0,no,colorless,R,14.32
Savannah,VMA,Land,,no,,0.0,no,colorless,R,241.99
Savannah Lions,A25,Creature,,no,W,1.0,no,W,C,0.21
Savannah Sage,M20,Creature,,no,1W,2.0,no,W,C,0.15
Saving Grace,HOU,Enchantment,,no,1W,2.0,no,W,U,0.14
Saving Grasp,DKA,Instant,,no,U,1.0,no,U,C,0.07
Savior of Ollenbock,VOW,Creature,,no,1WW,3.0,no,W,M,0.73
Savor the Moment,SHM,Sorcery,,no,1UU,3.0,no,U,R,12.99
"Savra, Queen of the Golgari",RAV,LegendaryCreature,,no,2BG,4.0,no,BG,R,3.29
Savvy Hunter,ELD,Creature,,no,1BG,3.0,no,BG,U,0.1
